sludinajuma_saite,bilde,apraksts,marka,gads,tips,tilpums,nobraukums,cena 
https://www.ss.lv//msg/lv/transport/cars/volvo/v70/ebmfp.html ,https://i.ss.lv/gallery/6/1136/283968/56793418.th2.jpg ,Volvo v70 2.5Tdi 103 kv jauna tehniska apskate laba stavokl,VolvoV70,2000,Dīzelis,2.5,321000,1950
https://www.ss.lv//msg/lv/transport/cars/volkswagen/touran/bcbjbc.html ,https://i.ss.lv/gallery/6/1159/289607/57921286.th2.jpg ,Ww tauran dizelis automats jauna tehniska apskate ziemas riepas ar diske,VolkswagenTouran,2004,Dīzelis,2.0,279000,2350
https://www.ss.lv//msg/lv/transport/cars/citroen/xsarapicasso/jigon.html ,https://i.ss.lv/gallery/6/1136/283969/56793641.th2.jpg ,Jauna tehniska apskate 1.6 Tdci 80kv laba stavokl palidzesim noformet li,CitroenXsara Picasso,2005,Dīzelis,1.6,199000,1950
https://www.ss.lv//msg/lv/transport/cars/volkswagen/passat-b6/ngxxe.html ,https://i.ss.lv/gallery/6/1179/294690/58937842.th2.jpg ,"1, 9Tdi. 77Kw. 5.Ātrumi. Jauns pirkts Latvijā. Orģināls nobraukums. Nodo",VolkswagenPassat (B6),2007,Dīzelis,1.9,402000,1150
https://www.ss.lv//msg/lv/transport/cars/ford/focus/empbo.html ,https://i.ss.lv/gallery/6/1175/293619/58723636.th2.jpg ,"Pārdodu labu darba, ikdienas auto. TA līdz 09.24 (izieta ar pirmo ar vie",FordFocus,2004,Dīzelis,1.8,320000,800
https://www.ss.lv//msg/lv/transport/cars/volkswagen/amarok/cxxjig.html ,https://i.ss.lv/gallery/6/1103/275708/55141524.th2.jpg ,Tikko ievests VW Amarok Higline. Netto 25540 eiroOriģināls nobraukum,VolkswagenAmarok,2018,Dīzelis,3.0,140000,30900
https://www.ss.lv//msg/lv/transport/cars/bmw/525/hhddk.html ,https://i.ss.lv/gallery/6/1177/294124/58824682.th2.jpg ,Sveiki. Prioritāšu maiņu dēļ esmu spiests pārdod savu F11 525d 160kw. ,Bmw525,2012,Dīzelis,2.0,324000,11600
https://www.ss.lv//msg/lv/transport/cars/mitsubishi/l-200/ffogl.html ,https://i.ss.lv/gallery/6/1126/281270/56253815.th2.jpg ,Tikko ievests Mitshubishi L200 Highline. Netto 21 480 eiroOriģināls ,MitsubishiL 200,2018,Dīzelis,2.4,126000,25990
https://www.ss.lv//msg/lv/transport/cars/audi/a6/fkjce.html ,https://i.ss.lv/gallery/6/1179/294690/58937810.th2.jpg ,"Pārdodu Audi A6 C7, 3.0bitdi, 326 ZS. Mašīna vienmēr tika kopta un lol",AudiA6,2015,Dīzelis,3.0,273000,26000
https://www.ss.lv//msg/lv/transport/cars/mercedes/e320/cekoi.html ,https://i.ss.lv/gallery/6/1176/293770/58753854.th2.jpg ,Pārdodu MB E320 Avangarde. 3.0 v6 dīzelis 165kw un 7 pārnesumu automāt,MercedesE320,2007,Dīzelis,3.0,364000,4450
https://www.ss.lv//msg/lv/transport/cars/volvo/v70/blhhhn.html ,https://i.ss.lv/gallery/6/1152/287751/57550103.th2.jpg ,Mehanika. Feislifta modelis. Jauna apskate bez aizrādījumiem. Eļļas un s,VolvoV70,2006,Dīzelis,2.4,334000,2850
https://www.ss.lv//msg/lv/transport/cars/volkswagen/t4/cnlid.html ,https://i.ss.lv/gallery/6/1177/294145/58828809.th2.jpg ,2.5tdi 111kw 7 vietìgs.,VolkswagenT4,2000,Dīzelis,2.5,673000,3100
https://www.ss.lv//msg/lv/transport/cars/volvo/v60/cxnjdn.html ,https://i.ss.lv/gallery/6/1162/290375/58074982.th2.jpg ,Oriģinālais Nobraukums Volvo V60 Cross Country 2.4 Awd (5 cilindri) labā,VolvoV60,2016,Dīzelis,2.4,196000,13500
https://www.ss.lv//msg/lv/transport/cars/volvo/xc60/cbenlm.html ,https://i.ss.lv/gallery/6/1173/293246/58649193.th2.jpg ,"Jauks Volvo XC 60, 2.4 D5 Awd 120 kilovatu nobraukums 100%,  2.4 D5 ir",VolvoXC 60,2010,Dīzelis,2.4,219000,9300
https://www.ss.lv//msg/lv/transport/cars/volvo/xc60/bpdbcm.html ,https://i.ss.lv/gallery/6/1176/293762/58752236.th2.jpg ,"Ļoti labs Volvo Xc60 D5 2.4 Awd 4x4 labs dzinējs, vidējais degvielas pat",VolvoXC 60,2009,Dīzelis,2.4,212000,8550
https://www.ss.lv//msg/lv/transport/cars/bmw/730/bkbmb.html ,https://i.ss.lv/gallery/6/1128/281803/56360412.th2.jpg ,"Šodien izieta jauna tehniskā apskate, Sakarā ar ar jauna auto iegādi, ti",Bmw730,2010,Dīzelis,3.0,271000,12990
https://www.ss.lv//msg/lv/transport/cars/volvo/s60/fopxd.html ,https://i.ss.lv/gallery/6/1167/291504/58300721.th2.jpg ,"Ļoti labs auto, sēdies un brauc.",VolvoS60,2010,Dīzelis,2.4,271000,5000
https://www.ss.lv//msg/lv/transport/cars/volvo/v70/bfbjkp.html ,https://i.ss.lv/gallery/6/1176/293980/58795920.th2.jpg ,"V70 ar melno apskati, Braucu katru dienu, darba autiņš bet vairs nav nep",VolvoV70,1998,Dīzelis,2.5,400000,650
https://www.ss.lv//msg/lv/transport/cars/volvo/v70/oninp.html ,https://i.ss.lv/gallery/6/1156/288920/57783836.th2.jpg ,Хорошее состояние 2.4 д5 мотор 136 киловат зимния резина возможен обмен ,VolvoV70,2006,Dīzelis,2.4,410000,2450
https://www.ss.lv//msg/lv/transport/cars/volvo/v70/nnknb.html ,https://i.ss.lv/gallery/6/1174/293447/58689274.th2.jpg ,Хорошее состояние новый техосмотр возможен обмен лизинг,VolvoV70,2002,Dīzelis,2.4,444000,1950
https://www.ss.lv//msg/lv/transport/cars/lancia/voyager/bnnfec.html ,https://i.ss.lv/gallery/6/1164/290934/58186730.th2.jpg ,"Uz tirdziņu ļoti labs, uzticams, ģimenes auto, sekots līdzi visām apkopē",LanciaVoyager,2012,Dīzelis,2.8,263000,9800
https://www.ss.lv//msg/lv/transport/cars/peugeot/308/pjfix.html ,https://i.ss.lv/gallery/6/1178/294337/58867209.th2.jpg ,"Peugeot 308 1.6 Hdi Milessim SW jubilejas modelis.  7 vietas, panorā",Peugeot308,2010,Dīzelis,1.6,283000,2440
https://www.ss.lv//msg/lv/transport/cars/volkswagen/golf-5/chxhg.html ,https://i.ss.lv/gallery/6/1169/292246/58449008.th2.jpg ,Tikko Novacijas. Pieregistreta un izieta tehniska apskate bez aizradijum,VolkswagenGolf 5,2008,Dīzelis,1.9,238000,3750
https://www.ss.lv//msg/lv/transport/cars/opel/insignia/bpnooh.html ,https://i.ss.lv/gallery/6/1175/293706/58741028.th2.jpg ,Opel Insignia Opc line 2.0d automātsCena ar reģistrāciju un jaunu TA,OpelInsignia,2011,Dīzelis,2.0,269000,5000
https://www.ss.lv//msg/lv/transport/cars/renault/trafic/abihj.html ,https://i.ss.lv/gallery/6/1163/290698/58139429.th2.jpg ,Естонская регистрация 1.9тди 6 мест возможен обмен,RenaultTrafic,2005,Dīzelis,1.9,380000,1100
https://www.ss.lv//msg/lv/transport/cars/mercedes/g350/bxcixj.html ,https://i.ss.lv/gallery/6/1179/294689/58937768.th2.jpg ,ПродаюPardod,MercedesG350,2011,Dīzelis,3.0,227000,60999
https://www.ss.lv//msg/lv/transport/cars/bmw/320/cjxho.html ,https://i.ss.lv/gallery/6/1175/293587/58717215.th2.jpg ,"Pārdodu/mainu e90, m47 120kw motors. Rekaro ādas beņķi, lights package",Bmw320,2006,Dīzelis,2.0,247000,3500
https://www.ss.lv//msg/lv/transport/cars/opel/vivaro/ekdnk.html ,https://i.ss.lv/gallery/6/1178/294294/58858726.th2.jpg ,No zviedrijas kopts labā stāvoklī 115zs,OpelVivaro,2010,Dīzelis,2.0,255000,6300
https://www.ss.lv//msg/lv/transport/cars/bmw/730/fkejx.html ,https://i.ss.lv/gallery/6/1107/276557/55311370.th2.jpg ,"BMW 730D Long автомобиль в отличном визуальном и техническом состоянии, ",Bmw730,2005,Dīzelis,3.0,300000,7350
https://www.ss.lv//msg/lv/transport/cars/hyundai/getz/cnxxc.html ,https://i.ss.lv/gallery/6/1179/294689/58937736.th2.jpg ,Новый ТО. Хорошее состояние. Полная комплектация.,HyundaiGetz,2006,Dīzelis,1.5,248000,1800
https://www.ss.lv//msg/lv/transport/cars/mazda/mazda2/eoghp.html ,https://i.ss.lv/gallery/6/1179/294605/58920887.th2.jpg ,"1.6 dizels 70kw. Tikko atvesta noVācijas, teicamā tehniska stāvoklī. vāc",MazdaMazda2,2012,Dīzelis,1.6,158000,3600
https://www.ss.lv//msg/lv/transport/cars/bmw/320/hfpdk.html ,https://i.ss.lv/gallery/6/1107/276747/55349206.th2.jpg ,"Pārdodu BMW 320D G20 M Pack. Ādas salons, adaptīvā cruis kontrole, keyle",Bmw320,2019,Dīzelis,2.0,137000,29000
https://www.ss.lv//msg/lv/transport/cars/opel/vivaro/bigmbh.html ,https://i.ss.lv/gallery/6/1179/294689/58937680.th2.jpg ,"Ļoti stalts L2H1 , 2.5 Cdti 146zs, 107kw, Ar 100% pārbaudām nobraukumu",OpelVivaro,2009,Dīzelis,2.5,205000,4961
https://www.ss.lv//msg/lv/transport/cars/mercedes/viano/begnfb.html ,https://i.ss.lv/gallery/6/1179/294577/58915231.th2.jpg ,"Pārdodu labu MB Viano Trend Edition, 2.2 dīzelis, automāts, 128kW/174zs,",MercedesViano,2011,Dīzelis,2.2,241000,11991
https://www.ss.lv//msg/lv/transport/cars/skoda/octavia/cxbxxe.html ,https://i.ss.lv/gallery/6/1171/292715/58542932.th2.jpg ,"Auto Latvijā tikai pāris mēnešus, ievests no Norvēģijas. Īsts nobrauku",SkodaOctavia,2016,Dīzelis,1.6,265000,8500
https://www.ss.lv//msg/lv/transport/cars/volvo/v50/bfdndk.html ,https://i.ss.lv/gallery/6/1165/291004/58200631.th2.jpg ,"Добрый день, продаю свою Volvo V50 примерно у меня 3 года, сейчас стоит ",VolvoV50,2008,Dīzelis,2.0,347000,3750
https://www.ss.lv//msg/lv/transport/cars/citroen/nemo/blkelo.html ,https://i.ss.lv/gallery/6/1159/289732/57946231.th2.jpg ,Нормальное техническое и визуальное состояние.,CitroenNemo,2009,Dīzelis,1.4,350000,2300
https://www.ss.lv//msg/lv/transport/cars/ford/mondeo/djfpf.html ,https://i.ss.lv/gallery/6/1163/290543/58108414.th2.jpg ,Машина на ходу.,FordMondeo,2002,Dīzelis,2.0,250000,350
https://www.ss.lv//msg/lv/transport/cars/audi/a4/bxemi.html ,https://i.ss.lv/gallery/6/1173/293036/58607034.th2.jpg ,Pārdod labu Audi A4 1.9 dīzelīti 81kw motoru. Łoti ekonomisks auto. Jaun,AudiA4,1998,Dīzelis,1.9,233000,1300
https://www.ss.lv//msg/lv/transport/cars/nissan/x-trail/bdnlp.html ,https://i.ss.lv/gallery/6/1171/292621/58524093.th2.jpg ,"Nissan X-trail 1.6d 96kw 4X4 Auto teicamā stāvoklī, bagāta komplektāci",NissanX-Trail,2014,Dīzelis,1.6,225000,12500
https://www.ss.lv//msg/lv/transport/cars/fiat/freemont/bhxekh.html ,https://i.ss.lv/gallery/6/1169/292182/58436205.th2.jpg ,"Один владелец. Обслуживался всё время в Autobrava, сейчас в Autohalle. Н",FiatFreemont,2012,Dīzelis,2.0,130000,6999
https://www.ss.lv//msg/lv/transport/cars/volvo/v60/bcgchg.html ,https://i.ss.lv/gallery/6/1161/290240/58047899.th2.jpg ,Tikko no Vācijas. Volvo V60 Summum 2.0D3 120kw(5cilindri) ar mehanisko 6,VolvoV60,2010,Dīzelis,2.0,247000,6850
https://www.ss.lv//msg/lv/transport/cars/mitsubishi/outlander/bpjki.html ,https://i.ss.lv/gallery/6/1174/293356/58671200.th2.jpg ,"Mitsubishi Outlander 2.3D (2269cm3) 110Kw, Start-Stop, Keyless Go, Navig",MitsubishiOutlander,2012,Dīzelis,2.3,176000,8900
https://www.ss.lv//msg/lv/transport/cars/volvo/v60/cxiecx.html ,https://i.ss.lv/gallery/6/1167/291600/58319945.th2.jpg ,Tikko no Francijas. Volvo Momentum V60 2.0D3(labais motors ar 5 cilindri,VolvoV60,2014,Dīzelis,2.0,228000,8650
https://www.ss.lv//msg/lv/transport/cars/volkswagen/polo/cllmm.html ,https://i.ss.lv/gallery/6/1161/290186/58037027.th2.jpg ,"VW Polo, 1.4Tdi, ar tikko izietu skati un nomaksātu ceļa nodokli. Vi",VolkswagenPolo,2004,Dīzelis,1.4,233000,1999
https://www.ss.lv//msg/lv/transport/cars/opel/astra/aakik.html ,https://i.ss.lv/gallery/6/1179/294686/58937099.th2.jpg ,Opel Astra Sports Tourer 1.6l dīzelis. 100KwTehniskā apskate derīga lī,OpelAstra,2018,Dīzelis,1.6,167000,9590
https://www.ss.lv//msg/lv/transport/cars/ford/mondeo/appnl.html ,https://i.ss.lv/gallery/6/1179/294686/58937009.th2.jpg ,Pārdod Ford Mondeo ļoti labā tehniskā stāvoklī ar Titanium komplektāciju,FordMondeo,2011,Dīzelis,2.0,204000,4400
https://www.ss.lv//msg/lv/transport/cars/volvo/xc70/binldj.html ,https://i.ss.lv/gallery/6/1174/293485/58696834.th2.jpg ,D5.Summum. Crosscountry. Jauna tehniskā apskate. Tikko atvestais. Volvo ,VolvoXC 70,2008,Dīzelis,2.4,235000,6900
https://www.ss.lv//msg/lv/transport/cars/volkswagen/touareg/gejih.html ,https://i.ss.lv/gallery/6/1179/294685/58936928.th2.jpg ,"4x4, 3.0Tdi, automāts, bez pneimo, Face lift modelis, sēdekļu apsilde, k",VolkswagenTouareg,2007,Dīzelis,3.0,279000,7200
https://www.ss.lv//msg/lv/transport/cars/audi/a6/bcpopp.html ,https://i.ss.lv/gallery/6/1179/294579/58915683.th2.jpg ,Sveiki. Pārdodu audi a6 avant 2.5 tdi 110kw. Remonta un apkopes ir veikt,AudiA6,2000,Dīzelis,2.5,420000,1150
https://www.ss.lv//msg/lv/transport/cars/renault/trafic/cbijpf.html ,https://i.ss.lv/gallery/6/1179/294685/58936857.th2.jpg ,"Pārdod Renault Trafic. 2018.g. , 9 Vietas, L2H1, 107 kw, pilna masa 3020",RenaultTrafic,2018,Dīzelis,1.6,91000,23500
https://www.ss.lv//msg/lv/transport/cars/ford/tourneo/bcnckm.html ,https://i.ss.lv/gallery/6/1156/288925/57784968.th2.jpg ,"Pardodu nenodzitu , Ford Torneo, Facelift modelis, paugstinatā bāze >",FordTourneo,2010,Dīzelis,1.8,214000,4850
https://www.ss.lv//msg/lv/transport/cars/mercedes/e220/bxpphf.html ,https://i.ss.lv/gallery/6/1166/291290/58257966.th2.jpg ,Tikko ievests LV un izieta tehniskā apskate kura derīga līdz 21.01.2025.,MercedesE220,2014,Dīzelis,2.2,282000,9800
https://www.ss.lv//msg/lv/transport/cars/volvo/s60/agbhh.html ,https://i.ss.lv/gallery/6/1179/294684/58936753.th2.jpg ,"Pārdod Volvo S60, Facelift, 2.4 D. Skate līdz 01.08.2024Jaunas ziema",VolvoS60,2004,Dīzelis,2.4,38000,2200
https://www.ss.lv//msg/lv/transport/cars/audi/a6/gbmoj.html ,https://i.ss.lv/gallery/6/1154/288277/57655305.th2.jpg ,Pārdodu Audi A6 2.7tdi (132Kw/180Zs)Izieta tehniskā apskate Latvijā ,AudiA6,2007,Dīzelis,2.7,279000,2950
https://www.ss.lv//msg/lv/transport/cars/volkswagen/caddy/ciflx.html ,https://i.ss.lv/gallery/6/1173/293152/58630288.th2.jpg ,"Pārdodu Vw Caddy .2.0/55 kWAuto perfektā tehniskā, kā ari vizuālā st",VolkswagenCaddy,2019,Dīzelis,2.0,78000,15750
https://www.ss.lv//msg/lv/transport/cars/volvo/s60/bdknhp.html ,https://i.ss.lv/gallery/6/1179/294684/58936614.th2.jpg ,Jauna TA. Volvo S60 Final Edition 2.4D5 mehanika no Beļģijas. Multistūre,VolvoS60,2009,Dīzelis,2.4,259000,4890
https://www.ss.lv//msg/lv/transport/cars/porsche/panamera/cxiecb.html ,https://i.ss.lv/gallery/6/1127/281749/56349741.th2.jpg ,Facelift. Garantija. Auto teicamā stāvoklī. Tikko izieta tehniskā apskat,PorschePanamera,2013,Dīzelis,3.0,217000,27950
https://www.ss.lv//msg/lv/transport/cars/bmw/320/begmmc.html ,https://i.ss.lv/gallery/6/1152/287980/57595884.th2.jpg ,"Bmw E91 320d, 130kw dzinējs. Xdrive, pilnpiedziņa. Sagatavots ziemai ar ",Bmw320,2008,Dīzelis,2.0,349000,6495
https://www.ss.lv//msg/lv/transport/cars/audi/a6/cnkdp.html ,https://i.ss.lv/gallery/6/1159/289626/57925014.th2.jpg ,"Audi A6, 2.0 Dīzelis 140kw / 190zs, Quattro pilnpiedziņa, Automātiskā āt",AudiA6,2018,Dīzelis,2.0,264000,18900
https://www.ss.lv//msg/lv/transport/cars/audi/q3/cbbemx.html ,https://i.ss.lv/gallery/6/1179/294683/58936501.th2.jpg ,"Pārdod Audi q3 2.0D, automāts, S-line, ar oriģinālo nobraukumu 126.000 K",AudiQ3,2012,Dīzelis,2.0,126000,13500
https://www.ss.lv//msg/lv/transport/cars/toyota/auris/apbnn.html ,https://i.ss.lv/gallery/6/1159/289552/57910318.th2.jpg ,"Toyota Auris, 1.4 Dīzelis, Manuālā ātrumkārbaKondicionieris / Sēdekļ",ToyotaAuris,2007,Dīzelis,1.4,401000,2000
https://www.ss.lv//msg/lv/transport/cars/volvo/xc60/cbmdfj.html ,https://i.ss.lv/gallery/6/1179/294673/58934547.th2.jpg ,"Tikko ievests. Volvo Xc60 D4 2.4d 5 cilindru , Awd pilnpiedziņa. Pir",VolvoXC 60,2015,Dīzelis,2.4,249000,16250
https://www.ss.lv//msg/lv/transport/cars/opel/insignia/bpxgih.html ,https://i.ss.lv/gallery/6/1114/278325/55664869.th2.jpg ,"Pārdodas Opel Insignia ar 1, 9 dīzeļa motoru, 118 Kw, nesen izieta tehni",OpelInsignia,2010,Dīzelis,1.9,390000,1500
https://www.ss.lv//msg/lv/transport/cars/volvo/v70/bceccn.html ,https://i.ss.lv/gallery/6/1178/294490/58897982.th2.jpg ,"Labs un kopts volvo. Iespejama maina pret t4 mikroautobusu, vai motocikl",VolvoV70,2000,Dīzelis,2.5,34000,2100
https://www.ss.lv//msg/lv/transport/cars/opel/grandland-x/ccbhcb.html ,https://i.ss.lv/gallery/6/1163/290568/58113514.th2.jpg ,Modelis 2019. Opel Grandland X Business Executive 1.5Cdti 96kW 131Hp. Au,OpelGrandland X,2018,Dīzelis,1.5,170000,14800
https://www.ss.lv//msg/lv/transport/cars/volvo/v60/ccxeim.html ,https://i.ss.lv/gallery/6/1179/294669/58933640.th2.jpg ,"Volvo V60 Cross Country, 2.0 Dīzelis 110kw / 150zsBiksenona lukturi ",VolvoV60,2016,Dīzelis,2.0,205000,12700
https://www.ss.lv//msg/lv/transport/cars/toyota/avensis/bjhgbp.html ,https://i.ss.lv/gallery/6/1148/286977/57395230.th2.jpg ,TA - bez aizrādījumiem. Pārdod Toyota Avensis 2.0 dīzelis 91Kw D-4D. Aut,ToyotaAvensis,2013,Dīzelis,2.0,273000,5900
https://www.ss.lv//msg/lv/transport/cars/opel/insignia/bpcjml.html ,https://i.ss.lv/gallery/6/1163/290669/58133629.th2.jpg ,"Labs auto, ar labu aprīkojumu",OpelInsignia,2017,Dīzelis,1.6,224000,10999
https://www.ss.lv//msg/lv/transport/cars/volkswagen/touareg/bjljhf.html ,https://i.ss.lv/gallery/6/1152/287846/57569062.th2.jpg ,"Maiņa, facelifts, 3d, automats, viena no pilnakajam versijām šim modelim",VolkswagenTouareg,2007,Dīzelis,3.0,265000,5999
https://www.ss.lv//msg/lv/transport/cars/audi/a5/cbixlg.html ,https://i.ss.lv/gallery/6/1069/267128/53425572.th2.jpg ,"Individuāls, sport back, 3d quatro, Black saphire metalic krasa, facelif",AudiA5,2010,Dīzelis,3.0,290000,10500
https://www.ss.lv//msg/lv/transport/cars/land-rover/discovery/enimc.html ,https://i.ss.lv/gallery/6/1165/291224/58244649.th2.jpg ,"Individuāls, discovery sport, luxuri, facelifts, manuals, 4x4 pilnpiedzi",Land RoverDiscovery,2015,Dīzelis,2.2,171000,16500
https://www.ss.lv//msg/lv/transport/cars/volkswagen/passat-b8/ccbjdk.html ,https://i.ss.lv/gallery/6/1164/290930/58185896.th2.jpg ,"Maiņa, sedans, manuals, reals nobraukums, bez avarijam, labs aprikojums,",VolkswagenPassat (B8),2015,Dīzelis,2.0,215000,9990
https://www.ss.lv//msg/lv/transport/cars/bmw/330/cghmf.html ,https://i.ss.lv/gallery/6/1160/289867/57973267.th2.jpg ,"Bmw e46 330d 135kw čipots manuāls, LT reģistracija, atrodās Rīgā, bez di",Bmw330,2002,Dīzelis,3.0,420000,2500
https://www.ss.lv//msg/lv/transport/cars/audi/a4/ghbfn.html ,https://i.ss.lv/gallery/6/1179/294668/58933430.th2.jpg ,"Audi A4, 2.0 Dīzelis 140kw / 190zs, Automātiskā ātrumkārbaLed matrix",AudiA4,2019,Dīzelis,2.0,187000,19000
https://www.ss.lv//msg/lv/transport/cars/opel/insignia/bmcjcb.html ,https://i.ss.lv/gallery/6/1094/273328/54665528.th2.jpg ,Insignia 2.0 cdti sports. все обслуживания делались вовремя . Богатая ко,OpelInsignia,2011,Dīzelis,2.0,286000,5300
https://www.ss.lv//msg/lv/transport/cars/audi/a3/dinik.html ,https://i.ss.lv/gallery/6/1079/269547/53909234.th2.jpg ,Продаётся Audi A3. Отличное состояние. В Латвие практически не эксплуати,AudiA3,2011,Dīzelis,1.6,348000,5000
https://www.ss.lv//msg/lv/transport/cars/opel/antara/hfcci.html ,https://i.ss.lv/gallery/6/1179/294682/58936323.th2.jpg ,"Opel Antara 2.2 cdti, 120kw, automats, Tikko atvests no Vācijas, Latvijā",OpelAntara,2012,Dīzelis,2.2,166000,7780
https://www.ss.lv//msg/lv/transport/cars/volvo/v60/bmnlfn.html ,https://i.ss.lv/gallery/6/1172/292906/58581003.th2.jpg ,Volvo V60 R-Design 2.0 D3 163Zs. 2012 g. - Automātiskā kārba- Krās,VolvoV60,2012,Dīzelis,2.0,277000,7950
https://www.ss.lv//msg/lv/transport/cars/audi/q7/bhmhcp.html ,https://i.ss.lv/gallery/6/1162/290383/58076598.th2.jpg ,"Pārdodu Audi Sq7 S-line, 4.0 dīzelis (320Kw/430Zs) Quattro. Elektriskais",AudiQ7,2017,Dīzelis,4.0,130000,41000
https://www.ss.lv//msg/lv/transport/cars/audi/a4/ecogf.html ,https://i.ss.lv/gallery/6/1175/293659/58731620.th2.jpg ,"Pārdodu Audi A4 b82.7 Tdi, 140 kWIzlaidums - 2008.gads, Automātisk",AudiA4,2008,Dīzelis,2.7,322000,6300
https://www.ss.lv//msg/lv/transport/cars/nissan/qashqai/cxglmc.html ,https://i.ss.lv/gallery/6/1172/292959/58591747.th2.jpg ,"Pārdod - Nissan Qashqai, pilnpiedziņa (4x4), ražošanas gads - 03.02.2012",NissanQashqai,2012,Dīzelis,1.6,260000,7390
https://www.ss.lv//msg/lv/transport/cars/volvo/xc90/cbpfol.html ,https://i.ss.lv/gallery/6/1179/294682/58936268.th2.jpg ,Oriģināls R-design aprīkojums rets modelis ar parastu karbu zel tirgot b,VolvoXC 90,2007,Dīzelis,2.4,346000,8800
https://www.ss.lv//msg/lv/transport/cars/audi/a5/bgiiik.html ,https://i.ss.lv/gallery/6/1179/294682/58936242.th2.jpg ,"Pārdod labu Audi A5 Sportback. 2.0 Tdi, 125kw, Quattro. Jauna TA bez aiz",AudiA5,2010,Dīzelis,2.0,240000,9600
https://www.ss.lv//msg/lv/transport/cars/audi/a6/blndd.html ,https://i.ss.lv/gallery/6/1179/294682/58936256.th2.jpg ,Pārdodu savu uzticamo A6 Avant. 3.0tdi Quattro. Ir pieklājīga komple,AudiA6,2006,Dīzelis,3.0,420000,3500
https://www.ss.lv//msg/lv/transport/cars/opel/insignia/bibnic.html ,https://i.ss.lv/gallery/6/1167/291707/58341243.th2.jpg ,"Auto ir kopts, ļoti komfortabls un ar labu komplektāciju. Salonā nav smē",OpelInsignia,2015,Dīzelis,2.0,229000,7200
https://www.ss.lv//msg/lv/transport/cars/bmw/120/cxbgxo.html ,https://i.ss.lv/gallery/6/1179/294680/58935909.th2.jpg ,"Bmw 120 M paka , sēdināts, 160zs. Bez defektiem. Dalītā klimata kontrole",Bmw120,2004,Dīzelis,2.0,274000,3200
https://www.ss.lv//msg/lv/transport/cars/mercedes/e270/gedmf.html ,https://i.ss.lv/gallery/6/1092/272923/54584496.th2.jpg ,Avantgard. 320cdi. Из Германии. В хорошем техническом состояние едет п,MercedesE270,2003,Dīzelis,3.2,367000,4100
https://www.ss.lv//msg/lv/transport/cars/volkswagen/golf-2/hxngp.html ,https://i.ss.lv/gallery/6/1179/294681/58936143.th2.jpg ,"Pārdodu Golf2 1, 6d 40kw, 5pakāpju manuālā kārba, tehniski daži sīkumi u",VolkswagenGolf 2,1991,Dīzelis,1.6,339000,1650
https://www.ss.lv//msg/lv/transport/cars/volkswagen/golf-4/cejdb.html ,https://i.ss.lv/gallery/6/1179/294681/58936149.th2.jpg ,"Golf 4, 1.9 tdi, 74kw. Vizuāli ir defekti, motors strādā labi. Tika liet",VolkswagenGolf 4,2002,Dīzelis,1.9,373000,900
https://www.ss.lv//msg/lv/transport/cars/volvo/xc60/bmdlgf.html ,https://i.ss.lv/gallery/6/1153/288226/57645053.th2.jpg ,"Машина в идеальном техническом и визуальном состоянии, только сделано по",VolvoXC 60,2014,Dīzelis,2.0,232000,14900
https://www.ss.lv//msg/lv/transport/cars/hyundai/ix35/bgjpkg.html ,https://i.ss.lv/gallery/6/1174/293425/58684908.th2.jpg ,Maiņa uz 4 4 motion quatro piemaksa uz abām pusēm Hyundai IX 35 1.7Crdi ,Hyundaiix35,2013,Dīzelis,1.7,272000,8550
https://www.ss.lv//msg/lv/transport/cars/audi/a5/bjmnxn.html ,https://i.ss.lv/gallery/6/1159/289693/57938463.th2.jpg ,"No Vācijas, Audi A5 Spotback 2.0D 105kw, automāts, papildus drošība - lī",AudiA5,2010,Dīzelis,2.0,286000,8250
https://www.ss.lv//msg/lv/transport/cars/volvo/xc90/beddng.html ,https://i.ss.lv/gallery/6/1179/294643/58928563.th2.jpg ,"Pardodu Volvo xc90 Sumum komplektacija 7vietas. 2, 4tdi, 120kw, 2004G,",VolvoXC 90,2004,Dīzelis,2.4,335000,3750
https://www.ss.lv//msg/lv/transport/cars/renault/koleos/cxxmlf.html ,https://i.ss.lv/gallery/6/1148/286805/57360816.th2.jpg ,"Koleos, 2.0Dci, 4x4, automāts, ādas salons, adaptīvā kruīza kontrole, ja",RenaultKoleos,2020,Dīzelis,2.0,105000,24750
https://www.ss.lv//msg/lv/transport/cars/volvo/v50/bcmkxl.html ,https://i.ss.lv/gallery/6/1179/294680/58935997.th2.jpg ,"Все volvo v50 2004.gads 2.0d100kw, механическая кппВсе вопросы по те",VolvoV50,2004,Dīzelis,2.0,286000,2200
https://www.ss.lv//msg/lv/transport/cars/opel/zafira/dcdlb.html ,https://i.ss.lv/gallery/6/1179/294680/58935985.th2.jpg ,"Auto labā tehniskā kārtībā, eļļa un filtrs mainīti pirms 500 km. , labas",OpelZafira,2004,Dīzelis,2.2,312000,950
https://www.ss.lv//msg/lv/transport/cars/ford/galaxy/bgcmo.html ,https://i.ss.lv/gallery/6/1104/275824/55164677.th2.jpg ,"Kopts, ietilpīgs ģimenes auto, kas lutina ar dažādām ekstrām, lai atvieg",FordGalaxy,2016,Dīzelis,2.0,236000,13242
